Date,current_price,portfolio_pnl,position,postion_pnl,capital,holding,action,portfolio_value,sortino,mean3,mean5,mean10,mean20,mean50,std3,std5,std10,std20,std50,sortino_delta,returns,benchmark
2017-05-22,38.7824,2389.5768,0.0,0.0,27389.5768,0.0,0.0,27389.5768,-61.4213,38.0685,37.9805,37.3997,36.2301,34.422,0.756,0.6852,0.7897,1.3308,1.7283,59.9941,1.095583072,1.80825647864
2017-05-23,38.2445,2389.5768,0.0,0.0,27389.5768,0.0,0.0,27389.5768,-64.0882,38.3912,37.9434,37.5884,36.3944,34.5324,0.3423,0.6593,0.7366,1.3679,1.7928,61.4213,1.095583072,1.78317651557
2017-05-24,38.0099,2389.5768,0.0,0.0,27389.5768,0.0,0.0,27389.5768,-61.8313,38.3456,38.092,37.7106,36.5514,34.6389,0.396,0.5419,0.6888,1.3639,1.8383,64.0882,1.095583072,1.77223812677
2017-05-25,38.2445,2388.0768,0.0,0.0,27388.0768,0.0,2.0,27388.0768,-60.8469,38.1663,38.2856,37.8554,36.7108,34.7477,0.1355,0.2939,0.6247,1.3663,1.8879,61.8313,1.095523072,1.78317651557
2017-05-26,38.3228,2388.0768,0.0,0.0,27388.0768,0.0,0.0,27388.0768,-61.8586,38.1924,38.3208,37.9883,36.8843,34.8507,0.1628,0.2834,0.5587,1.3379,1.94,60.8469,1.095523072,1.78682730774
2017-05-30,37.7361,2388.0768,0.0,0.0,27388.0768,0.0,0.0,27388.0768,-62.1873,38.1011,38.1116,38.046,37.0149,34.9391,0.3186,0.2405,0.489,1.2835,1.9691,61.8586,1.095523072,1.75947201059
2017-05-31,37.4036,2388.0768,0.0,0.0,27388.0768,0.0,0.0,27388.0768,-59.7246,37.8208,37.9434,37.9434,37.1327,35.0187,0.4654,0.3786,0.5069,1.1987,1.9869,62.1873,1.095523072,1.74396896594
2017-06-01,37.9903,2388.0768,0.0,0.0,27388.0768,0.0,0.0,27388.0768,-58.329,37.71,37.9395,38.0157,37.2882,35.1253,0.2942,0.3779,0.4477,1.0877,2.0008,59.7246,1.095523072,1.77132426308
2017-06-02,38.0001,2388.0768,0.0,0.0,27388.0768,0.0,0.0,27388.0768,-60.7916,37.798,37.8906,38.0881,37.4446,35.229,0.3416,0.3427,0.366,0.9362,2.013,58.329,1.095523072,1.77178119492
2017-06-05,38.1859,2388.0768,0.0,0.0,27388.0768,0.0,0.0,27388.0768,-60.8328,38.0588,37.8632,38.092,37.5952,35.3342,0.1102,0.3027,0.3669,0.7812,2.0275,60.7916,1.095523072,1.78044424965
2017-06-06,38.3228,2386.5768,0.0,0.0,27386.5768,0.0,2.0,27386.5768,-61.6126,38.1696,37.9805,38.046,37.7229,35.4384,0.162,0.3509,0.2919,0.6676,2.0448,60.8328,1.095463072,1.78682730774
2017-06-07,39.4767,2386.5768,0.0,0.0,27386.5768,0.0,0.0,27386.5768,-62.2147,38.6618,38.3951,38.1693,37.8788,35.5662,0.709,0.6202,0.5398,0.6956,2.094,61.6126,1.095463072,1.84062870091
2017-06-08,38.8117,2386.5768,0.0,0.0,27386.5768,0.0,0.0,27386.5768,-67.0598,38.8704,38.5594,38.2494,37.98,35.678,0.5792,0.5944,0.5721,0.6754,2.1153,62.2147,1.095463072,1.8096226116
2017-06-09,37.6089,2379.2968,27379.2792,-0.0,0.0176,728.0,1.0,27379.2968,-64.2676,38.6324,38.4812,38.1859,38.0206,35.7649,0.9467,0.7024,0.6069,0.623,2.1034,67.0598,1.095171872,1.75354122178
2017-06-12,37.4525,2265.4376,27265.42,-113.8592,0.0176,728.0,0.0,27265.4376,-59.2654,37.9577,38.3345,38.0988,38.0436,35.8499,0.7437,0.8421,0.6462,0.5907,2.0834,64.2676,1.090617504,1.74624896258
2017-06-13,37.472,2279.6336,27279.616,-99.6632,0.0176,728.0,0.0,27279.6336,-59.053,37.5111,38.1644,38.0724,38.0592,35.9346,0.0852,0.9268,0.6677,0.5698,2.061,59.2654,1.091185344,1.74715816369
2017-06-14,36.7484,1745.5728,0.0,0.0,26745.5728,0.0,2.0,26745.5728,-59.0837,37.2243,37.6187,38.0069,37.9751,35.9995,0.4123,0.7466,0.7656,0.6328,2.0338,59.053,1.069822912,1.71341980846
2017-06-15,36.543,1744.0728,0.0,0.0,26744.0728,0.0,2.0,26744.0728,-57.9473,36.9212,37.165,37.8622,37.939,36.0694,0.488,0.4833,0.895,0.6932,1.99,59.0837,1.069762912,1.70384289005
2017-06-16,36.717,1736.7928,26729.976,0.0,6.8168,728.0,1.0,26736.7928,-57.1099,36.6695,36.9866,37.7339,37.911,36.1436,0.1106,0.4413,0.9624,0.7316,1.9419,57.9473,1.069471712,1.71195576154
2017-06-19,37.7198,2465.3312,27460.0144,730.0384,5.3168,728.0,1.0,27465.3312,-57.8888,36.9933,37.0401,37.6873,37.8896,36.2325,0.6351,0.5208,0.9493,0.7306,1.9094,57.1099,1.098613248,1.75871201171
2017-06-20,37.3855,2214.6808,0.0,0.0,27214.6808,0.0,2.0,27214.6808,-59.4759,37.2741,37.0228,37.5936,37.8198,36.3135,0.5106,0.5041,0.9256,0.7071,1.8695,57.8888,1.088587232,1.7431250408
2017-06-21,37.936,2213.1808,0.0,0.0,27213.1808,0.0,2.0,27213.1808,-59.0087,37.6804,37.2603,37.4395,37.8044,36.4016,0.2774,0.6109,0.6703,0.7007,1.8393,59.4759,1.088527232,1.76879248767
2017-06-22,37.995,2213.1808,0.0,0.0,27213.1808,0.0,0.0,27213.1808,-61.3515,37.7722,37.5507,37.3578,37.8036,36.4975,0.3362,0.5236,0.5167,0.7005,1.7933,59.0087,1.088527232,1.77154340386
2017-06-23,38.3391,2213.1808,0.0,0.0,27213.1808,0.0,0.0,27213.1808,-61.5998,38.0901,37.8751,37.4308,37.8084,36.6009,0.2177,0.3526,0.6009,0.7039,1.7459,61.3515,1.088527232,1.78758730662
2017-06-26,38.0638,2211.6808,0.0,0.0,27211.6808,0.0,2.0,27211.6808,-63.0478,38.1326,37.9439,37.492,37.7954,36.701,0.1821,0.3482,0.6335,0.6963,1.6811,61.5998,1.088467232,1.7747512519
2017-06-27,37.4249,2241.8357,27207.9023,37.4249,33.9334,727.0,1.0,27241.8357,-61.9165,37.9426,37.9518,37.4873,37.7799,36.7849,0.469,0.3325,0.6339,0.7012,1.6073,63.0478,1.089673428,1.74496209331
2017-06-28,37.6903,2434.7815,27400.8481,230.3707,33.9334,727.0,0.0,27434.7815,-59.118,37.7263,37.9026,37.5815,37.7942,36.8784,0.321,0.353,0.5795,0.696,1.5169,61.9165,1.09739126,1.75733655361
2017-06-29,37.1398,2033.068,27000.6346,-169.8428,32.4334,727.0,1.0,27033.068,-59.5381,37.4183,37.7316,37.6411,37.7517,36.953,0.2753,0.481,0.4835,0.7092,1.4324,59.118,1.08132272,1.73166910674
2017-06-30,37.0808,1990.175,26957.7416,-212.7358,32.4334,727.0,0.0,26990.175,-58.6852,37.3036,37.4799,37.6775,37.7057,37.0187,0.3362,0.4072,0.4151,0.722,1.358,59.5381,1.079607,1.72891819055
2017-07-03,36.9333,1875.6725,0.0,0.0,26875.6725,0.0,2.0,26875.6725,-58.6185,37.0513,37.2538,37.5989,37.6431,37.0765,0.1063,0.3022,0.4762,0.7324,1.2883,58.6852,1.0750269,1.72204090006
2017-07-05,37.0611,1905.4836,26869.2975,37.0611,36.1861,725.0,1.0,26905.4836,-58.4445,37.0251,37.1811,37.5664,37.58,37.1333,0.0801,0.2945,0.5027,0.725,1.2209,58.6185,1.076219344,1.72799966429
2017-07-06,36.7072,1648.9061,26612.72,-219.5164,36.1861,725.0,0.0,26648.9061,-58.8754,36.9006,36.9844,37.4435,37.4415,37.1682,0.1792,0.1723,0.5502,0.5969,1.1818,58.4445,1.065956244,1.71149882969
2017-07-07,36.953,1827.1111,26790.925,-41.3114,36.1861,725.0,0.0,26827.1111,-58.3447,36.9071,36.9471,37.3393,37.3486,37.2099,0.1814,0.1489,0.5326,0.5108,1.1349,58.8754,1.073084444,1.72295942632
2017-07-10,37.6411,2318.7336,0.0,0.0,27318.7336,0.0,2.0,27318.7336,-58.7362,37.1004,37.0592,37.2695,37.3502,37.2616,0.4841,0.3499,0.421,0.5117,1.0929,58.3447,1.092749344,1.75504256926
2017-07-11,37.9754,2318.7336,0.0,0.0,27318.7336,0.0,0.0,27318.7336,-59.8586,37.5232,37.2676,37.2607,37.3763,37.324,0.5213,0.5235,0.403,0.5302,1.0404,58.7362,1.092749344,1.77062954018
2017-07-12,38.9093,2317.2336,0.0,0.0,27317.2336,0.0,2.0,27317.2336,-61.2685,38.1752,37.6372,37.4091,37.4482,37.3997,0.6573,0.8754,0.661,0.6316,1.0145,59.8586,1.092689344,1.81417327974
2017-07-13,38.8896,2315.7336,0.0,0.0,27315.7336,0.0,2.0,27315.7336,-65.2352,38.5914,38.0737,37.5291,37.5553,37.4766,0.5336,0.8391,0.8098,0.6859,0.9775,61.2685,1.092629344,1.81325475349
2017-07-14,39.4499,2308.8136,27299.3308,0.0,9.4828,692.0,1.0,27308.8136,-65.1803,39.0829,38.5731,37.7601,37.7006,37.568,0.318,0.7429,0.9948,0.7637,0.9428,65.2352,1.092352544,1.8393791322
2017-07-17,39.2238,2152.3524,27142.8696,-156.4612,9.4828,692.0,0.0,27152.3524,-67.5946,39.1878,38.8896,37.9744,37.8259,37.655,0.2819,0.5617,1.0608,0.7987,0.888,65.1803,1.086094096,1.82883706184
2017-07-18,40.0889,2744.0816,0.0,0.0,27744.0816,0.0,2.0,27744.0816,-67.2472,39.5876,39.3123,38.2899,37.9444,37.7533,0.4487,0.4927,1.1794,0.9445,0.8798,67.5946,1.109763264,1.86917295336
2017-07-19,40.1676,2737.1816,27715.644,0.0,21.5376,690.0,1.0,27737.1816,-68.7563,39.8268,39.564,38.6006,38.0835,37.8413,0.5236,0.553,1.2279,1.0561,0.8971,67.2472,1.109487264,1.87284239581
2017-07-20,40.1184,2703.2336,27681.696,-33.948,21.5376,690.0,0.0,27703.2336,-69.1389,40.125,39.8097,38.9417,38.1926,37.9165,0.0397,0.4399,1.1118,1.1487,0.9273,68.7563,1.108129344,1.87054841146
2017-07-21,40.1577,2730.3506,27708.813,-6.831,21.5376,690.0,0.0,27730.3506,-69.0839,40.1479,39.9513,39.2622,38.3008,37.9839,0.026,0.4079,0.9203,1.2282,0.9653,69.1389,1.109214024,1.8723808014
2017-07-24,40.5608,3006.9896,27986.952,271.308,20.0376,690.0,1.0,28006.9896,-69.1517,40.279,40.2187,39.5541,38.4118,38.0591,0.2448,0.1938,0.8047,1.3283,1.0163,69.0839,1.120279584,1.89117562035
2017-07-25,40.551,2998.7276,27980.19,264.546,18.5376,690.0,1.0,27998.7276,-69.852,40.4232,40.3111,39.8117,38.5362,38.1303,0.2299,0.2242,0.6382,1.408,1.0636,69.1517,1.119949104,1.89071868851
2017-07-26,41.2096,3446.2616,0.0,0.0,28446.2616,0.0,2.0,28446.2616,-69.8662,40.7738,40.5195,40.0417,38.7254,38.2113,0.3775,0.4389,0.6893,1.502,1.1396,69.852,1.137850464,1.92142637336
2017-07-27,40.6984,3444.7616,0.0,0.0,28444.7616,0.0,2.0,28444.7616,-71.0271,40.8197,40.6355,40.2226,38.8758,38.2567,0.3457,0.379,0.5825,1.5429,1.1924,69.8662,1.137790464,1.89759131643
2017-07-28,41.4259,3444.7616,0.0,0.0,28444.7616,0.0,0.0,28444.7616,-68.8945,41.1113,40.8891,40.4202,39.0901,38.3399,0.3736,0.4029,0.6248,1.5861,1.2648,71.0271,1.137790464,1.93151151188
2017-07-31,41.7306,3444.7616,0.0,0.0,28444.7616,0.0,0.0,28444.7616,-71.9724,41.285,41.1231,40.6709,39.3226,38.429,0.5303,0.4939,0.5936,1.6166,1.3429,68.8945,1.137790464,1.94571836213
2017-08-01,41.6323,3443.2616,0.0,0.0,28443.2616,0.0,2.0,28443.2616,-73.2615,41.5963,41.3394,40.8252,39.5576,38.4987,0.1555,0.4105,0.6253,1.5924,1.4164,71.9724,1.137730464,1.941135056
2017-08-02,40.8655,3477.1671,28442.388,40.8655,34.7791,696.0,1.0,28477.1671,-72.8764,41.4095,41.2706,40.895,39.7478,38.5403,0.4736,0.4632,0.5811,1.5032,1.455,73.2615,1.139086684,1.9053824706
2017-08-03,41.2686,3756.2247,28722.9456,321.4231,33.2791,696.0,1.0,28756.2247,-69.508,41.2555,41.3846,41.01,39.9759,38.6008,0.3836,0.3412,0.521,1.3564,1.5045,72.8764,1.150248988,1.92417728955
2017-08-04,41.5635,3959.9751,28928.196,526.6735,31.7791,696.0,1.0,28959.9751,-70.2003,41.2325,41.4121,41.1506,40.2064,38.6719,0.3504,0.3508,0.4503,1.1982,1.5589,69.508,1.158399004,1.93792720796
2017-08-07,42.5662,4657.8543,29626.0752,1224.5527,31.7791,696.0,0.0,29657.8543,-70.7083,41.7994,41.5792,41.3512,40.4527,38.7583,0.6802,0.6291,0.5849,1.1483,1.6518,70.2003,1.186314172,1.98467879556
2017-08-08,42.694,4745.3031,29715.024,1313.5015,30.2791,696.0,1.0,29745.3031,-72.4169,42.2746,41.7916,41.5655,40.6886,38.8457,0.6191,0.8058,0.6483,1.0961,1.7415,70.7083,1.189812124,1.9906375598
2017-08-09,42.7628,4793.1879,29762.9088,1361.3863,30.2791,696.0,0.0,29793.1879,-72.6401,42.6744,42.171,41.7208,40.8813,38.9463,0.0998,0.7006,0.734,1.1055,1.8195,72.4169,1.191727516,1.99384540783
2017-08-10,41.072,3616.3911,28586.112,184.5895,30.2791,696.0,0.0,28616.3911,-72.7573,42.1763,42.1317,41.7581,40.9904,39.0196,0.957,0.7664,0.684,1.0014,1.83,72.6401,1.144655644,1.91501067728
2017-08-11,41.3079,3779.0775,28750.2984,348.7759,28.7791,696.0,1.0,28779.0775,-69.3753,41.7142,42.0806,41.7464,41.0833,39.086,0.9157,0.8204,0.6913,0.9349,1.8519,72.7573,1.1511631,1.92600967949
2017-08-14,41.7798,4106.0199,29078.7408,677.2183,27.2791,696.0,1.0,29106.0199,-69.7798,41.3866,41.9233,41.7513,41.2111,39.1616,0.3604,0.7783,0.6914,0.8369,1.8835,69.3753,1.164240796,1.94801234648
2017-08-15,41.3177,3777.4383,0.0,0.0,28777.4383,0.0,2.0,28777.4383,-70.5836,41.4685,41.6481,41.7198,41.2725,39.2242,0.2696,0.6739,0.7044,0.7942,1.9024,69.7798,1.151097532,1.92646661134
2017-08-16,41.4947,3777.4383,0.0,0.0,28777.4383,0.0,0.0,28777.4383,-69.8568,41.5307,41.3944,41.7827,41.3389,39.2877,0.2331,0.2626,0.6452,0.7514,1.9245,70.5836,1.151097532,1.93471935992
2017-08-17,40.7574,3777.4383,0.0,0.0,28777.4383,0.0,0.0,28777.4383,-70.6009,41.1899,41.3315,41.7316,41.3708,39.3133,0.3849,0.3735,0.7077,0.7091,1.9355,69.8568,1.151097532,1.90034223262
2017-08-18,41.0818,3775.9383,0.0,0.0,28775.9383,0.0,2.0,28775.9383,-67.5015,41.1113,41.2863,41.6834,41.417,39.3587,0.3695,0.3903,0.7363,0.6539,1.9501,70.6009,1.151037532,1.91546760913
2017-08-21,42.055,3769.0983,28765.62,0.0,3.4783,684.0,1.0,28769.0983,-68.8945,41.2981,41.3413,41.6323,41.4917,39.4476,0.6753,0.4852,0.6841,0.636,1.97,67.5015,1.150763932,1.96084373863
2017-08-22,41.8093,3601.0395,28597.5612,-168.0588,3.4783,684.0,0.0,28601.0395,-73.038,41.6487,41.4396,41.5438,41.5547,39.5347,0.5061,0.5272,0.5809,0.5992,1.9763,68.8945,1.14404158,1.94938780458
2017-08-23,42.1238,3816.1575,28812.6792,47.0592,3.4783,684.0,0.0,28816.1575,-72.6545,41.996,41.5655,41.4799,41.6004,39.6278,0.1654,0.6119,0.453,0.6063,1.9866,73.038,1.1526463,1.96405158667
2017-08-24,42.055,3769.0983,28765.62,0.0,3.4783,684.0,0.0,28769.0983,-73.2011,41.996,41.825,41.5783,41.6682,39.7339,0.1654,0.4324,0.4612,0.5752,1.9714,72.6545,1.150763932,1.96084373863
2017-08-25,41.1015,3116.9043,28113.426,-652.194,3.4783,684.0,0.0,28116.9043,-73.1149,41.7601,41.8289,41.5576,41.652,39.8251,0.5714,0.4239,0.4789,0.5869,1.9257,73.2011,1.124676172,1.91638613538
2017-08-28,40.4133,2646.1755,27642.6972,-1122.9228,3.4783,684.0,0.0,27646.1755,-71.3762,41.1899,41.5006,41.421,41.5861,39.899,0.8244,0.7302,0.5905,0.6483,1.8742,73.1149,1.10584702,1.88429832987
2017-08-29,40.6198,2787.4215,27783.9432,-981.6768,3.4783,684.0,0.0,27787.4215,-70.177,40.7115,41.2627,41.3512,41.5355,39.957,0.3531,0.7953,0.6429,0.6831,1.8501,71.3762,1.11149686,1.89392653655
2017-08-30,41.3669,3291.5979,0.0,0.0,28291.5979,0.0,2.0,28291.5979,-70.5357,40.8,41.1113,41.3384,41.5606,40.0366,0.5017,0.649,0.641,0.6662,1.8226,70.177,1.131663916,1.92876059569
2017-08-31,42.0059,3291.5979,0.0,0.0,28291.5979,0.0,0.0,28291.5979,-71.8579,41.3308,41.1015,41.4632,41.5974,40.118,0.6938,0.6313,0.6369,0.6696,1.8178,70.5357,1.131663916,1.95855441685
2017-09-01,42.3991,3284.9279,28280.1997,-0.0,4.7282,667.0,1.0,28284.9279,-74.5456,41.924,41.361,41.595,41.6392,40.2061,0.521,0.8575,0.6837,0.693,1.8195,71.8579,1.131397116,1.97688764139
2017-09-05,41.8289,2897.9345,0.0,0.0,27897.9345,0.0,2.0,27897.9345,-76.2507,42.078,41.6441,41.5724,41.6023,40.2759,0.2918,0.6821,0.6704,0.6599,1.8133,74.5456,1.11591738,1.95030166827
2017-09-06,42.114,2897.9345,0.0,0.0,27897.9345,0.0,0.0,27897.9345,-75.2691,42.114,41.943,41.6028,41.5733,40.3569,0.2851,0.3828,0.6891,0.621,1.8029,76.2507,1.11591738,1.96359465483
2017-09-07,43.0577,2897.9345,0.0,0.0,27897.9345,0.0,0.0,27897.9345,-76.469,42.3336,42.2811,41.6962,41.5881,40.4696,0.6432,0.4809,0.8186,0.6534,1.7919,75.2691,1.11591738,2.00759532624
2017-09-08,42.7137,2897.9345,0.0,0.0,27897.9345,0.0,0.0,27897.9345,-80.4408,42.6285,42.4227,41.7621,41.6702,40.57,0.4776,0.4838,0.8752,0.6874,1.7737,76.469,1.11591738,1.99155608605
2017-09-11,43.3625,2897.9345,0.0,0.0,27897.9345,0.0,0.0,27897.9345,-78.993,43.0446,42.6154,41.9882,41.7729,40.6945,0.3246,0.639,0.9723,0.778,1.7462,80.4408,1.11591738,2.02180683906
2017-09-12,43.8344,2891.5745,27878.6784,0.0,12.8961,636.0,1.0,27891.5745,-81.7236,43.3035,43.0165,42.3303,41.8756,40.8296,0.5627,0.6512,0.9584,0.9043,1.722,78.993,1.11566298,2.04380950605
2017-09-13,44.0703,3041.6069,28028.7108,150.0324,12.8961,636.0,0.0,28041.6069,-83.7624,43.7557,43.4077,42.6753,42.0133,40.9723,0.3604,0.5539,0.893,1.0173,1.6879,81.7236,1.121664276,2.05480850826
2017-09-14,43.972,2979.0881,27966.192,87.5136,12.8961,636.0,0.0,27979.0881,-84.2134,43.9589,43.5906,42.9358,42.1371,41.1105,0.1185,0.5604,0.8477,1.0985,1.6434,83.7624,1.119163524,2.05022520212
2017-09-15,43.7557,2840.0213,27828.6252,-50.0532,11.3961,636.0,1.0,27840.0213,-84.0661,43.9327,43.799,43.1108,42.287,41.2515,0.1609,0.2726,0.8144,1.1048,1.5581,84.2134,1.113600852,2.0401400636
2017-09-18,44.2859,3177.2285,28165.8324,287.154,11.3961,636.0,0.0,28177.2285,-83.706,44.0045,43.9836,43.2995,42.4472,41.3981,0.2666,0.2081,0.849,1.1522,1.4888,84.0661,1.12708914,2.06486100879
2017-09-19,44.1775,3106.7861,28096.89,218.2116,9.8961,636.0,1.0,28106.7861,-84.7208,44.073,44.0523,43.5344,42.5534,41.5289,0.2801,0.2031,0.7105,1.2104,1.4383,83.706,1.124271444,2.05980678311
2017-09-20,43.9607,2962.5413,0.0,0.0,27962.5413,0.0,2.0,27962.5413,-84.5607,44.1414,44.0304,43.719,42.6609,41.6486,0.1656,0.2065,0.5128,1.2361,1.3846,84.7208,1.118501652,2.04969833173
2017-09-21,43.4187,2962.5413,0.0,0.0,27962.5413,0.0,0.0,27962.5413,-84.2173,43.8523,43.9197,43.7551,42.7257,41.7388,0.3908,0.3465,0.4722,1.2404,1.3489,84.5607,1.118501652,2.0244272033
2017-09-22,43.3596,2962.5413,0.0,0.0,27962.5413,0.0,0.0,27962.5413,-81.9305,43.5797,43.8405,43.8197,42.7909,41.8282,0.3313,0.4288,0.3395,1.2376,1.3036,84.2173,1.118501652,2.02167162453
2017-09-25,41.8814,2955.8713,27934.8938,-0.0,20.9775,667.0,1.0,27955.8713,-81.6811,42.8866,43.3596,43.6716,42.8299,41.8768,0.871,0.8971,0.6965,1.193,1.2576,81.9305,1.118234852,1.95274951742
2017-09-26,42.0883,3087.2036,0.0,0.0,28087.2036,0.0,2.0,28087.2036,-75.4952,42.4431,42.9417,43.497,42.9136,41.9341,0.8004,0.9073,0.8525,1.0666,1.1981,81.6811,1.123488144,1.96239637439
2017-09-27,42.5416,3087.2036,0.0,0.0,28087.2036,0.0,0.0,28087.2036,-75.8927,42.1705,42.6579,43.3441,43.0097,41.9831,0.3377,0.7092,0.8751,0.9264,1.1709,75.4952,1.123488144,1.98353180339
2017-09-28,42.4825,3087.2036,0.0,0.0,28087.2036,0.0,0.0,28087.2036,-77.806,42.3708,42.4707,43.1952,43.0655,42.0294,0.2464,0.5676,0.883,0.8529,1.1431,75.8927,1.123488144,1.98077622462
2017-09-29,42.6205,3087.2036,0.0,0.0,28087.2036,0.0,0.0,28087.2036,-77.5565,42.5482,42.3229,43.0817,43.0963,42.0795,0.0692,0.3209,0.8759,0.8233,1.1121,77.806,1.123488144,1.98721057098
2017-10-02,42.9457,3087.2036,0.0,0.0,28087.2036,0.0,0.0,28087.2036,-78.139,42.6829,42.5357,42.9477,43.1236,42.1352,0.2378,0.3075,0.7669,0.8079,1.0833,77.5565,1.123488144,2.00237324804
2017-10-03,43.5271,3080.7536,28074.9795,-0.0,5.7741,645.0,1.0,28080.7536,-79.5115,43.0311,42.8235,42.8826,43.2085,42.1946,0.4593,0.4321,0.6729,0.7519,1.0765,78.139,1.123230144,2.02948142898
2017-10-04,43.4187,3009.3356,28005.0615,-69.918,4.2741,645.0,1.0,28009.3356,-82.0178,43.2972,42.9989,42.8284,43.2737,42.2519,0.3092,0.4658,0.5935,0.7072,1.0635,79.5115,1.120373424,2.0244272033
2017-10-05,43.4778,3041.0051,0.0,0.0,28041.0051,0.0,2.0,28041.0051,-81.8595,43.4745,43.198,42.8343,43.2947,42.2973,0.0543,0.3976,0.6003,0.7067,1.0665,82.0178,1.121640204,2.02718278206
2017-10-06,43.7045,3041.0051,0.0,0.0,28041.0051,0.0,0.0,28041.0051,-81.9943,43.5337,43.4148,42.8688,43.3443,42.3574,0.1509,0.2831,0.6423,0.6985,1.0592,81.8595,1.121640204,2.03775282785
2017-10-09,43.8227,3034.6151,28002.7053,-0.0,31.9098,639.0,1.0,28034.6151,-82.952,43.6683,43.5902,43.0629,43.3673,42.4053,0.1753,0.1682,0.6029,0.7067,1.0704,81.9943,1.121384604,2.04326398538
2017-10-10,44.0001,3146.4737,28116.0639,113.3586,30.4098,639.0,1.0,28146.4737,-83.504,43.8424,43.6848,43.2541,43.3756,42.4507,0.1488,0.2411,0.5611,0.7134,1.0891,82.952,1.125858948,2.05153538424
2017-10-11,43.9705,3127.5593,28097.1495,94.4442,30.4098,639.0,0.0,28127.5593,-83.8479,43.9311,43.7951,43.397,43.3706,42.4975,0.095,0.2136,0.5411,0.7086,1.1034,83.504,1.125102372,2.05015526358
2017-10-12,43.6651,2932.4087,27901.9989,-100.7064,30.4098,639.0,0.0,27932.4087,-83.8238,43.8786,43.8326,43.5153,43.3552,42.5535,0.1855,0.1514,0.4386,0.6982,1.0898,83.8479,1.117296348,2.03591577534
2017-10-13,44.4337,3423.5441,28393.1343,390.429,30.4098,639.0,0.0,28423.5441,-83.2894,44.0231,43.9784,43.6966,43.3891,42.6168,0.387,0.2873,0.4007,0.7342,1.1055,83.8238,1.136941764,2.07175228699
2017-10-16,45.2023,3914.6795,28884.2697,881.5644,30.4098,639.0,0.0,28914.6795,-84.7574,44.4337,44.2544,43.9223,43.435,42.6896,0.7686,0.5965,0.5415,0.817,1.1535,83.2894,1.15658718,2.10758879864
2017-10-17,44.5815,3517.9883,28487.5785,484.8732,30.4098,639.0,0.0,28517.9883,-86.2254,44.7392,44.3706,44.0277,43.4552,42.7299,0.4079,0.5912,0.5584,0.841,1.1839,84.7574,1.140719532,2.07864356519
2017-10-18,44.7786,3643.9352,28613.5254,610.8201,30.4098,639.0,0.0,28643.9352,-85.0586,44.8542,44.5322,44.1637,43.4961,42.7716,0.3172,0.5643,0.5592,0.8856,1.2188,86.2254,1.145757408,2.08783349031
2017-10-19,43.7439,2982.7619,27952.3521,-50.3532,30.4098,639.0,0.0,27982.7619,-85.4352,44.368,44.548,44.1903,43.5123,42.7912,0.5494,0.5344,0.5285,0.887,1.2265,85.0586,1.119310476,2.03958988036
2017-10-20,43.872,3064.6178,28034.208,31.5027,30.4098,639.0,0.0,28064.6178,-83.359,44.1315,44.4357,44.207,43.5379,42.8472,0.5641,0.617,0.5138,0.8898,1.2102,85.4352,1.122584712,2.0455626323
2017-10-23,43.8424,3039.3134,0.0,0.0,28039.3134,0.0,2.0,28039.3134,-83.6034,43.8194,44.1637,44.209,43.636,42.8979,0.0671,0.4789,0.5122,0.8013,1.1974,83.359,1.121572536,2.04418251163
2017-10-24,43.7143,3037.8134,0.0,0.0,28037.8134,0.0,2.0,28037.8134,-83.6034,43.8096,43.9903,44.1804,43.7173,42.9366,0.0838,0.4456,0.5327,0.7137,1.1918,83.6034,1.121512536,2.03820975969
2017-10-25,42.6303,3037.8134,0.0,0.0,28037.8134,0.0,0.0,28037.8134,-83.0953,43.3957,43.5606,44.0464,43.7217,42.9628,0.6659,0.5242,0.7252,0.7063,1.1697,83.6034,1.121512536,1.98766750282
2017-10-26,41.8913,3036.3134,0.0,0.0,28036.3134,0.0,2.0,28036.3134,-78.5112,42.7453,43.1901,43.869,43.6922,42.9707,0.917,0.8896,0.9954,0.7703,1.1608,83.0953,1.121452536,1.95321111184
2017-10-27,41.7927,3034.8134,0.0,0.0,28034.8134,0.0,2.0,28034.8134,-75.4169,42.1048,42.7742,43.6049,43.6508,42.9915,0.4578,0.9732,1.1649,0.8491,1.1294,78.5112,1.121392536,1.94861381799
2017-10-30,41.4478,3034.8134,0.0,0.0,28034.8134,0.0,0.0,28034.8134,-75.0305,41.7106,42.2953,43.2295,43.5759,42.9988,0.2329,0.9028,1.1974,0.9718,1.1179,75.4169,1.121392536,1.93253261468
2017-10-31,42.0982,3034.8134,0.0,0.0,28034.8134,0.0,0.0,28034.8134,-73.571,41.7796,41.9721,42.9812,43.5044,42.9996,0.3254,0.4367,1.1421,1.0266,1.1171,75.0305,1.121392536,1.9628579688
2017-11-01,42.3051,3034.8134,0.0,0.0,28034.8134,0.0,0.0,28034.8134,-76.3233,41.9504,41.907,42.7338,43.4488,43.0096,0.4474,0.3237,0.9634,1.0611,1.1085,73.571,1.121392536,1.97250482576
2017-11-02,41.9701,3033.3134,0.0,0.0,28033.3134,0.0,2.0,28033.3134,-77.1988,42.1245,41.9228,42.5564,43.3734,43.0065,0.1691,0.3247,0.9191,1.1113,1.1112,76.3233,1.121332536,1.95688521686
